"key","scientificName","recordedBy","recordNumber","year","eventDate","stateProvince","locality","verbatimLocality","decimalLatitude","decimalLongitude","coordinateUncertaintyInMeters","elevation","verbatimElevation","habitat","occurrenceRemarks","fieldNotes","dynamicProperties","reproductiveCondition","associatedTaxa","identifiedBy","dateIdentified","typeStatus","preparations","institutionCode","collectionCode"
"4909571050","Metrosideros polymorpha var. polymorpha","D. Percy","Hi54",2003,"2003-08-26","Hawaii","Mt. Kaala, summit area, Waianae Mtns.",NA,21.5083,-158.144,NA,1239,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"6339329343","Metrosideros excelsa Sol. ex Gaertn.","Bob Muller; Bob Haller","03-140",2003,"2003-08-04","California","1500 block of Anacapa Street.",NA,NA,NA,NA,NA,NA,NA,"25 foot tree.",NA,NA,NA,NA,NA,NA,NA,NA,"SBBG",NA
"1322099376","Metrosideros polymorpha var. pumila (A.Heller) J.W.Dawson & Stemmerm.","S. P. Perlman","18631",2003,"2003-10-10","Hawaii","Alakai Swamp, near Kilohana , Plantanthera bog.",NA,22.8908,-159.356,NA,1219,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"3987680402","Metrosideros polymorpha var. pumila (A.Heller) Skottsb.","Steve Perlman","18631",2003,"2003-10-10","Hawai_i","Kauai; Alakai swamp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TAES","TAMU"
"6339332401","Metrosideros excelsa Sol. ex Gaertn.","Bob Muller","03-224",2003,"2003-11-03","California","300 block of West Mason Street.",NA,NA,NA,NA,NA,NA,NA,"15 foot tree.",NA,NA,NA,NA,NA,NA,NA,NA,"SBBG",NA
"37567900","Metrosideros polymorpha Gaudich.","Cordell, S.","Collector Number: s.n.",2002,"2002-05-21","Hawaii","Mile 10.5 on the Mauna Loa side of Saddle Rd","[Hawaiian Islands; U.S.A.; Hawai`i; Mile 10.5 on the Mauna Loa side of Saddle Rd.]",NA,NA,NA,NA,"ca. 700 m","Substrate ca. 150 yrs old. MAT ca. 19.3°C. MAP ca. 5600mm.",NA,NA,NA,NA,NA,"C.F.Puttock","2002-09-23T00:00:00",NA,NA,"BPBM","BISH"
"37572900","Metrosideros polymorpha var. polymorpha","Cordell, S.","Collector Number: s.n.",2002,"2002-05-22","Hawaii","Mile 8, Mauna Loa Observatory rd just below radio tower","[Hawaiian Islands; U.S.A.; Hawai`i; Mile 8, Mauna Loa Observatory rd just below radio tower.]",NA,NA,NA,NA,"ca. 2500 m","Substrate age ca. 2500 yrs old. MAT ca. 10°C. MAP ca. 1500mm",NA,NA,NA,NA,NA,"C.F.Puttock","2002-09-23T00:00:00",NA,NA,"BPBM","BISH"
"37573252","Metrosideros polymorpha Gaudich.","Cordell, S.","Collector Number: s.n.",2002,"2002-05-24","Hawaii","Kaupulehu. Mile 28 (makai side) of Mamalahoa Hwy","[Hawaiian Islands; U.S.A.; Hawai`i; Kaupulehu.  Mile 28 (makai side) of Mamalahoa Hwy.]",19.7667,-155.933,NA,NA,"ca. 600 m","Substrate age betw 1500 & 3000 yrs old. MAT ca. 25° C. MAP ca. <500mm.",NA,NA,NA,NA,NA,"C.F.Puttock","2002-09-23T00:00:00",NA,NA,"BPBM","BISH"
"5956171302","Metrosideros polymorpha Gaudich.","Cordell, S.","s.n.",2002,"2002-05-21","Hawaii","Mile 10.5 on the Mauna Loa side of Saddle Rd",NA,NA,NA,NA,700,"700 m","Substrate ca. 150 yrs old. MAT ca. 19.3°C. MAP ca. 5600mm.","Ideal site.",NA,NA,NA,NA,"Puttock, C.F.",NA,"NotAType",NA,"BISH",NA
"5956447539","Metrosideros polymorpha Gaudich.","Cordell, S.","s.n.",2002,"2002-05-24","Hawaii","Kaupulehu. Mile 28 (makai side) of Mamalahoa Hwy",NA,19.766667,-155.933333,NA,600,"600 m","Substrate age betw 1500 & 3000 yrs old. MAT ca. 25° C. MAP ca. <500mm.","Dry site.",NA,NA,NA,NA,"Puttock, C.F.",NA,"NotAType",NA,"BISH",NA
"5956679160","Metrosideros polymorpha var. polymorpha","Cordell, S.","s.n.",2002,"2002-05-22","Hawaii","Mile 8, Mauna Loa Observatory rd just below radio tower",NA,NA,NA,NA,2500,"2500 m","Substrate age ca. 2500 yrs old. MAT ca. 10°C. MAP ca. 1500mm","High elevation site.",NA,NA,NA,NA,"Puttock, C.F.",NA,"NotAType",NA,"BISH",NA
"37572826","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 5",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.305,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree, red flowers.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37573133","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 2",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.3047,-155.149,NA,NA,"600 ft","On `a`a lava flow.",NA,NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37573277","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 8",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.305,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37573323","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 3",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.3047,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree, red flowers.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37573395","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 9",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.3044,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37573425","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 4",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.3047,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree, red flowers.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37573672","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 7",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.305,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree, red flowers.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37574126","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 6",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.305,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37574159","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 10",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road Switchback.]",19.3047,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"37574459","Metrosideros polymorpha Gaudich.","James, S.A. McDowell, W.M.","Collector Number: 1",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback","[Hawaiian Islands; U.S.A.; Hawai`i; Hawaii Volcanoes National Park, Naulu Cave.  After Chain of Craters Road switchback.]",19.3047,-155.149,NA,NA,"600 ft","On `a`a lava flow.","Tree.",NA,NA,NA,NA,"S.A.James","2002-08-08T00:00:00",NA,NA,"BPBM","BISH"
"5956139270","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","2",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback",NA,19.304722,-155.148889,NA,183,"600 ft","On `a`a lava flow.","Northern-most of tree pair.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956173948","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","8",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback",NA,19.305,-155.149167,NA,183,"600 ft","On `a`a lava flow.","North of tree 7.; Tree.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956222928","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","10",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback",NA,19.304722,-155.149167,NA,183,"600 ft","On `a`a lava flow.","West of trees 1-4; north of tree 9.; Tree.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956263592","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","7",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback",NA,19.305,-155.148889,NA,183,"600 ft","On `a`a lava flow.","North of tree 6.; Tree, red flowers.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956285283","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","9",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback",NA,19.304444,-155.149167,NA,183,"600 ft","On `a`a lava flow.","West of trees 1-4.; Tree.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956299631","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","4",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback",NA,19.304722,-155.148889,NA,183,"600 ft","On `a`a lava flow.","South of trees 1-3.; Tree, red flowers.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956323400","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","5",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback",NA,19.305,-155.148889,NA,183,"600 ft","On `a`a lava flow.","East of trees 1-4.; Tree, red flowers.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956335895","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","6",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road Switchback",NA,19.305,-155.148889,NA,183,"600 ft","On `a`a lava flow.","North of tree 5.; Tree.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956356281","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","3",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback",NA,19.304722,-155.148889,NA,183,"600 ft","On `a`a lava flow.","South of tree pair (1 and 2).; Tree, red flowers.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"5956410715","Metrosideros polymorpha Gaudich.","James, S.A.; McDowell, W.M.","1",2002,"2002-06-18","Hawaii","Naulu Cave. After Chain of Craters Road switchback",NA,19.304722,-155.148889,NA,183,"600 ft","On `a`a lava flow.","Southern-most of tree pair.; Tree.",NA,NA,NA,NA,"James, S.A.",NA,"NotAType",NA,"BISH",NA
"37568509","Metrosideros kermadecensis W.R.B.Oliv.","Starr, F. Starr, K.","Collector Number: 020815-3 A",2002,"2002-08-15","Hawaii","East Maui, Kula Ag Station","[Hawaiian Islands; U.S.A.; Maui; Hawai`i; E Maui, Kula Ag Station.]",20.7569,-156.321,NA,NA,"3100 ft","Botanical garden, highly cultivated bare ground. Ash & lava rock substrate.","Tree to 10m ht; flowers red; lvs with tomentose pubescence, keikis are glabrous.",NA,NA,NA,NA,"Staples, G.W.","2002-12-01T00:00:00",NA,NA,"BPBM","BISH"
"37568512","Metrosideros kermadecensis W.R.B.Oliv.","Starr, F. Starr, K.","Collector Number: 020815-3 B",2002,"2002-08-15","Hawaii","East Maui, Kula Ag Station","[Hawaiian Islands; U.S.A.; Maui; Hawai`i; E Maui, Kula Ag Station.]",20.7569,-156.321,NA,NA,"3100 ft","Botanical garden, highly cultivated bare ground. Ash & lava rock substrate.","Tree to 10m ht; flowers red; lvs with tomentose pubescence, keikis are glabrous.",NA,NA,NA,NA,"Staples, G.W.","2002-12-01T00:00:00",NA,NA,"BPBM","BISH"
"5956520599","Metrosideros kermadecensis W.R.B.Oliv.","Starr, F.; Starr, K.","020815-3 A",2002,"2002-08-15","Hawaii","East Maui, Kula Ag Station",NA,20.756944,-156.321389,NA,945,"3100 ft","Botanical garden, highly cultivated bare ground. Ash & lava rock substrate.","Few large cultivated trees w. seedlings & juveniles throughout garden. Ag Station guy ""Dave"" says this is one of th worst weeds in the garden. They spray the seedlings.; Tree to 10m ht; flowers red; lvs with tomentose pubescence, keikis are glabrous.",NA,NA,NA,NA,"Staples, G.W.",NA,"NotAType",NA,"BISH",NA
"5956557292","Metrosideros kermadecensis W.R.B.Oliv.","Starr, F.; Starr, K.","020815-3 B",2002,"2002-08-15","Hawaii","East Maui, Kula Ag Station",NA,20.756944,-156.321389,NA,945,"3100 ft","Botanical garden, highly cultivated bare ground. Ash & lava rock substrate.","Few large cultivated trees w. seedlings & juveniles throughout garden. Ag Station guy ""Dave"" says this is one of th worst weeds in the garden. They spray the seedlings.; Tree to 10m ht; flowers red; lvs with tomentose pubescence, keikis are glabrous.",NA,NA,NA,NA,"Staples, G.W.",NA,"NotAType",NA,"BISH",NA
"1320253815","Metrosideros polymorpha var. macrophylla (Rock) H.St.John","S. Long","1162",2001,"2001-02-22","Hawaii","Upper Waiakea Forest Reserve, along Stainback Road.",NA,19.6057,-155.125,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Wagner, W. L., (BOT), Smithsonian Institution - National Museum of Natural History (UNITED STATES)",NA,NA,NA,"US","US"
"1986978329","Metrosideros polymorpha Gaudich.","Sandy Long","1162",2001,"2001-02-22","Hawaii","State of Hawaii Division of Forestry and Wildlife. Permit: 05046. Upper Waiakea Forest Reserve. Along Stainback road.",NA,19.60566,-155.12533,1100,NA,NA,"Black volcanic soil.","Occasional in the area.; Shrub, red flowers, about 15 feet tall.",NA,NA,"Flowering","Melinis minutiflora, Arundina graminifolia, Dicranopteris linearis.","Assumed to be collector",NA,NA,NA,"USU","UTC"
"5833140145","Metrosideros polymorpha Gaudich.","Sandy Long","1162",2001,"2001-02-22","Hawaii",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Flowering",NA,NA,NA,NA,NA,"WS",NA
"3059676018","Metrosideros kermadecensis W.R.B.Oliv.","L. Sutton; B. Oliver","PDR 114621",2001,"2001-04-09","California","At the wharf, Monterey. Cultivated Plants.",NA,36.6,-121.89,301,NA,NA,"planted","Shrub",NA,NA,NA,NA,"Hrusa, 4-01",NA,NA,"Standard sheet","CDA",NA
"2430759760","Metrosideros polymorpha Gaudich.","Buchanan, A.M.","15885",2001,"2001-09-25","Hawaii","SE of Ocean View (90km S of Kona airport). Hawaii","SE of Ocean View (90km S of Kona airport). Hawaii",19.066667,-155.733333,1000,450,"450","Sparse vegetation on old lava flow",NA,NA,NA,NA,NA,NA,NA,NA,"sheet","HO","HO"
"37573469","Metrosideros polymorpha var. macrophylla (Rock) H.St.John","Oppenheimer, H.L.","Collector Number: H20004",2000,"2000-02-16","Hawaii","W Maui, Wailuku District, Iao Valley, 300 m S of Puu Kukui","[Hawaiian Islands; U.S.A.; Maui; West Maui, Wailuku Distr., Iao Valley, 300 m south of Pu'u Kukui]",20.8917,-156.592,NA,NA,"5700 ft","Growing on a steep slope near upper rim.","Shrub 1.5 m tall.",NA,NA,NA,NA,"Herbst, D.R.","2000-05-01T00:00:00",NA,NA,"BPBM","BISH"
"1986944742","Metrosideros carminea W.R.B.Oliv.","Jennifer Hart","86",2000,"2000-02-11","Pennsylvania","Kennett Square. Longwood Gardens. Intersection of Route 1 and Route 52. G24A East Conservatory.",NA,39.871667,-75.675,NA,133,NA,"CULTIVATED; climbing walls in conservatory","Vine",NA,NA,"vegetative",NA,"assumed to be collector",NA,NA,NA,"USU","UTC"
"5956287977","Metrosideros polymorpha var. macrophylla (Rock) H.St.John","Oppenheimer, H.L.","H20004",2000,"2000-02-16","Hawaii","W Maui, Wailuku District, Iao Valley, 300 m S of Puu Kukui",NA,20.891667,-156.591667,560,1737,"5700 ft","Growing on a steep slope near upper rim.","Associated vegetation: Metrosideros polymorpha var. glaberrima, Cheirodendron trigynum ssp. trigynum, Diplopterygium pinnatum, Melicope clusiifolia, Brousaissia arguta, Styphelia tameiameiae, Machaerina angustifolia, Sadleria pallida, Smilax melastomifolia, Clermontia grandiflora ssp. grandiflora.; Shrub 1.5 m tall.",NA,NA,NA,NA,"Herbst, D.R.",NA,"NotAType",NA,"BISH",NA
"3987588036","Metrosideros polymorpha Gaudich.","K. R. Wood; Steve Perlman","8497",2000,"2000-05-31","Hawai_i","Oahu; Waianae Mts., Kaluaa gulch",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TAES","TAMU"
"1319862723","Metrosideros polymorpha var. polymorpha","K. R. Wood & S. P. Perlman","8582",2000,"2000-07-09","Hawaii","Waianae Mts., Pualii gulch summit.",NA,NA,NA,NA,671,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US","US"
"3987518754","Metrosideros tremuloides (A.Heller) Knuth","K. R. Wood; Steve Perlman",NA,2000,"2000","Hawai_i",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"TAES","TAMU"
"4061087888","Metrosideros Banks ex Gaertn.","J. Richard Abbott","12825",1999,"1999-06-22","California","Santa Barbara; at corner of Figueroa and Chapala Streets.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropicos"
"4061091201","Metrosideros Banks ex Gaertn.","J. Richard Abbott|B.S. Carlsward","12789",1999,"1999-06-17","California","Santa Barbara; Alta Vista Garden Apartments, 1201 Alta Vista Road, just W of junction with Anapamu Street.",NA,34.4306,-119.6967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropicos"
"3465135738","Metrosideros villosa (L.fil.) Sm.","R. Cox","s.n.",1999,"1999-08-17","California","Encinitas, Quail Botanical Gardens",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"FL",NA,NA,NA,NA,NA,"SD",NA
"37574104","Metrosideros polymorpha var. macrophylla (Rock) H.St.John","Oppenheimer, H.L. Perlman, S.P.","Collector Number: 301",1998,"1998-01-27","Hawaii","W Maui, along narrow ridegetop dividing the valleys of Honokohau and Waihee","[Hawaiian Islands; U.S.A.; Maui; West Maui, along narrow ridegetop dividing the valleys of Honokohau and Waihe'e]",20.8833,-156.567,NA,NA,"1585 m","Montane wet shrubland.","Shrub 2 m tall.",NA,NA,NA,NA,"Herbst, D.R.",NA,NA,NA,"BPBM","BISH"
"5052373541","Metrosideros polymorpha var. pseudorugosa Skottsb.","Wood, K. R.; Oppenheimer, H.; Meidell, S.; Perlman, Steve","7114",1998,"1998-01-29","Hawaii","*",NA,NA,NA,NA,1676,"1676.0000000000 m","55% cover of Metrosideros polymorpha v. glaberrima and v pseudorugosa @ 25-50cm in height, shrubs of Argyroxiphium grayanum at 15% cover, Oreobolus furcatus at 5% w/ Coprosma ochracea, Leptecophyll","Depauperate many branched shrub, 25-50 cm tall, bran, leaves dark green above, tan-brown below, common. * Data from these fields are not available on the web.",NA,NA,NA,NA,NA,NA,NA,NA,"CAS","BOT-BC"
"5956188990","Metrosideros polymorpha Gaudich.","Wood, K.R.; Oppenheimer, H.L.; Meidell, S.; Perlman, S.","7100",1998,"1998-01-28","Hawaii","West Maui, Puu Kukui summit bogs, trail to East Bog",NA,NA,NA,NA,1676,"1676 m","55% cover of Metrosideros polymorpha v. glaberrima and v. pseudorugosa at 25-50 cm. in height, shrubs of Argyroxiphlum grayanum at 15% cover, Oreobolus furcatus at 5% with Coprosma ochracea, Leptecophyll common around bogs","petals red, observed with M. p. macrophylla kw 7101",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956306009","Metrosideros polymorpha var. macrophylla (Rock) H.St.John","Wood, K.R.; Oppenheimer, H.L.; Meidell, S.; Perlman, S.","7101",1998,"1998-01-28","Hawaii","West Maui, Puu Kukui summit bogs, trail to East Bog",NA,NA,NA,NA,1676,"1676 m","55% cover of Metrosideros polymorpha v. glaberrima and v. pseudorugosa at 25-50 cm. in height, shrubs of Argyroxiphium grayanum at 15% cover. Oreobolus furcatus at 5% with Coprosma ochracea, Leptecophyll","tree, along bog margins with M. p. var. glaberrima, bark smooth, tan or yellow-brown, young stems red, petals pink-red, nerves reticulate, occasional",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956455930","Metrosideros polymorpha var. pseudorugosa Skottsb.","Wood, K.R.; Oppenheimer, H.L.; Meidell, S.; Perlman, S.","7114",1998,"1998-01-29","Hawaii","W. Maui, Puu Kukui summit bogs, trail to Station 10",NA,NA,NA,NA,1676,"1676 m","55% cover of Metrosideros polymorpha v. glaberrima and v. pseudorugosa @ 25-50 cm in height, shrubs of Argyroxiphium grayanum at 15% cover, Oreobolus furcatus at 5% w/ Coprosma ochracea, Leptecophylla","Depauperate many branched shrub, 25-50 cm tall, bran, leaves dark green above, tan-brown below, common",NA,NA,NA,NA,NA,NA,"NotAType",NA,"BISH",NA
"5956611629","Metrosideros polymorpha var. macrophylla (Rock) H.St.John","Oppenheimer, H.L.; Perlman, S.P.","301",1998,"1998-01-27","Hawaii","W Maui, along narrow ridegetop dividing the valleys of Honokohau and Waihee",NA,20.89692,-156.58005,489,1585,"1585 m","Montane wet shrubland.","Growing with Cheirodendron trigynum, Eurya sandwicensis, Lobelia gloria-montis, Phyllostegia ambigua, Diplopterygium pinnatum, Lagenifera mauiensis, Athyrium microphyllum, Eragrostis grandis.; Shrub 2 m tall.",NA,NA,NA,NA,"Herbst, D.R.",NA,"NotAType",NA,"BISH",NA
"3091224114","Metrosideros collina (Forst.) A.Gray","C. Van Riper","s.n.",1998,"1998-03-11","Hawaii","Hawaii Volcano National Park, Bird Park",NA,19.43761,-155.30305,NA,1203,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ASC",NA
"37567772","Metrosideros polymorpha Gaudich.","Funk, E.J.","Collector Number: s.n.",1998,"1998-12-15/1998-12-16","Hawaii","South Hilo District, Waiakea. Buffer zone collections along Stainback Highway","[Hawaiian Islands; U.S.A.; Hawai`i; South Hilo District, Waiakea.  Buffer zone collections along Stainback Highway.]",19.6,-155.117,NA,NA,"3000 ft",NA,NA,NA,NA,NA,NA,"Herbst, D.R.",NA,NA,NA,"BPBM","BISH"
"5956457623","Metrosideros polymorpha Gaudich.","Funk, E.J.","s.n.",1998,"1998-12-15","Hawaii","South Hilo District, Waiakea. Buffer zone collections along Stainback Highway",NA,19.6,-155.116667,NA,914,"3000 ft",NA,NA,NA,NA,NA,NA,"Herbst, D.R.",NA,"NotAType",NA,"BISH",NA
"1457795875","Metrosideros excelsa Sol. ex Gaertn.","J. Richard Abbott","9897",1997,"1997-01-01","California",NA,"Santa Barbara, University of California campus, west of the Davidson Library.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Preserved herbarium specimen","UF",NA
"4061107459","Metrosideros excelsa Sol. ex Gaertn.","J. Richard Abbott|B.S. Carlsward","9897",1997,"1997-01-01","California","Santa Barbara, University of California campus, west of the Davidson Library.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Tropicos"
"4102253694","Metrosideros perforata (J.R.Forst. & G.Forst.) A.Rich.","Larry E. Brown","20074",1997,"1997-01-04","California",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BRIT","NLU"
